GISJOIN,sand_mean
G2600870,51.9639892578125
G3600310,46.65934753417969
G2400410,34.64297866821289
G2600450,49.63209533691406
G0500570,33.50411605834961
G1801390,17.446819305419922
G5100470,29.961376190185547
G5100530,50.137821197509766
G1800050,21.42864990234375
G2901590,15.481779098510742
G5000110,47.325992584228516
G5100150,26.44913101196289
G1701790,27.20724868774414
G4500690,62.32940673828125
G1100017,32.859275817871094
G4802890,69.589874267578125
G1900430,18.1680850982666
G2300150,39.669464111328125
G5101890,45.937225341796875
G0600090,49.276329040527344
G4804770,42.5036506652832
G3900070,21.51581573486328
G2600930,56.84918975830078
G3701890,46.28164291381836
G2100710,37.5794792175293
G3900610,17.437580108642578
G0500650,36.78947448730469
G5101010,58.78220748901367
G1301070,76.4549331665039
G4200950,29.72160530090332
G1301970,76.82635498046875
G2800910,52.7381706237793
G2102390,13.655295372009277
G3901690,21.52507972717285
G1300930,73.65055084228516
G4200430,31.72412872314453
G5500010,80.6783676147461
G2101030,12.00717544555664
G0501010,39.84892654418945
G1901250,19.037269592285156
G1701450,17.990036010742188
G3901230,16.16936492919922
G3900370,16.89638900756836
G1801150,14.690454483032227
G0501050,38.318538665771484
G1702010,22.269948959350586
G3901470,21.80768394470215
G2901970,28.22641944885254
G5500490,25.388824462890625
G2101010,16.882307052612305
G5101957,42.244327545166016
G2901490,16.64177703857422
G4804190,55.693763732910156
G0500930,23.877574920654297
G1700790,17.999675750732422
G1700210,15.73908519744873
G1700990,15.726783752441406
G0100990,51.14838409423828
G1700810,17.87923812866211
G3900250,16.458518981933594
G4801410,43.98200607299805
G2901650,14.474627494812012
G0501410,44.406471252441406
G1701350,16.457721710205078
G5100155,21.030670166015625
G4800290,39.435672760009766
G2600250,57.09360885620117
G1800410,18.950864791870117
G4700610,32.74356460571289
G5100770,37.932586669921875
G4804670,52.70003890991211
G3700810,47.434608459472656
G4804230,65.88069152832031
G5100630,34.730464935302734
G1901050,27.18324851989746
G0100250,49.7828483581543
G2800630,23.77175521850586
G1200830,91.25636291503906
G3901090,17.723936080932617
G1801190,18.4591007232666
G0100730,31.730798721313477
G2200990,18.63951301574707
G3701570,44.98729705810547
G5100775,28.197174072265625
G3900410,15.032343864440918
G4200510,27.552066802978516
G4700290,34.8574104309082
G1700510,18.084217071533203
G1800430,17.184553146362305
G0500430,28.812660217285156
G3701110,43.845733642578125
G1801010,19.91362190246582
G0900150,57.73127746582031
G1800010,16.326322555541992
G2900550,20.357547760009766
G5100730,57.875213623046875
G4701450,24.036231994628906
G4701830,19.787120819091797
G1301690,53.826168060302734
G1200950,90.82890319824219
G4200990,36.7529296875
G4800970,42.545265197753906
G4801470,29.11893081665039
G1800110,16.17133903503418
G1301790,62.5930290222168
G2901510,15.997343063354492
G3400130,38.37849807739258
G2100450,18.154191970825195
G1201290,86.35865020751953
G3901270,19.12944984436035
G2101230,18.58551025390625
G4701750,33.862613677978516
G3600930,23.132261276245117
G2902230,20.076356887817383
G1301150,24.446300506591797
G2601490,71.95375061035156
G4701650,14.463709831237793
G2901810,18.62143898010254
G3901710,21.018341064453125
G3701190,45.584686279296875
G4701210,20.743711471557617
G3900190,21.53706169128418
G3600450,31.307363510131836
G5101970,25.435760498046875
G2101770,17.230680465698242
G2900130,20.12935447692871
G2900850,14.812935829162598
G5100810,43.96810531616211
G4500070,50.12285614013672
G2101890,24.382617950439453
G3901610,18.855154037475586
G1700250,17.995620727539062
G3600210,32.653343200683594
G3400030,43.12444305419922
G2600150,55.50480270385742
G2601530,74.891143798828125
G1901530,29.15153694152832
G1700190,15.180800437927246
G2101730,19.3239688873291
G4200910,22.74982452392578
G4701330,24.464279174804688
G3700210,43.2066535949707
G2600810,67.57868194580078
G1801290,17.924789428710938
G2400250,25.891454696655273
G0101210,35.46091079711914
G1200065,88.44110107421875
G5101215,38.44111633300781
G1301050,47.37008285522461
G3901590,15.545287132263184
G0501150,43.138275146484375
G1901590,27.087785720825195
G2901790,16.80763053894043
G1700130,19.641765594482422
G5101855,18.28496742248535
G0600170,49.374969482421875
G4700690,32.18037033081055
G1801330,18.998998641967773
G3900950,45.54228591918945
G2102250,17.150890350341797
G1300890,39.881099700927734
G4700110,18.125110626220703
G2200130,55.450836181640625
G3900290,23.40559959411621
G1800810,20.299152374267578
G2102150,12.598323822021484
G4201310,26.66939926147461
G3900550,18.268648147583008
G0900070,53.299102783203125
G2901890,17.617633819580078
G2800110,19.74360466003418
G4130095,40.781124114990234
G2900070,19.410070419311523
G4500390,44.92015075683594
G5101130,30.844261169433594
G5100890,49.094303131103516
G2900530,16.004093170166016
G5101730,27.739351272583008
G4200370,30.12278938293457
G5500250,24.47846031188965
G5100230,33.92899703979492
G1901390,22.878881454467773
G4700310,17.844257354736328
G0500750,24.546894073486328
G1300450,45.699798583984375
G0500170,18.962976455688477
G1901230,17.216203689575195
G0100890,20.77244758605957
G3901010,15.026700973510742
G4500630,71.43754577636719
G1302170,48.68795394897461
G1701170,16.983396530151367
G5101593,18.22475242614746
