GISJOIN,silt_mean
G4701770,57.135013580322266
G4701870,60.1915397644043
G1000010,32.561729431152344
G4201190,49.39059066772461
G0100670,23.33806800842285
G1800250,67.454559326171875
G2500050,28.981063842773438
G2500090,31.260204315185547
G3900770,56.815185546875
G4700870,65.80238342285156
G5101930,28.6949462890625
G2800010,58.097572326660156
G2101610,59.00361251831055
G3600390,59.37086486816406
G2500230,21.312923431396484
G2650165,29.216520309448242
G3601130,38.40110397338867
G5100810,34.773651123046875
G3900970,63.51552200317383
G2400210,52.663753509521484
G5100950,31.360000610351562
G5101510,36.099884033203125
G2100110,57.279052734375
G4701610,67.381622314453125
G5100957,48.66518783569336
G0550433,40.382568359375
G1800610,67.00936126708984
G2102270,64.99347686767578
G3700830,23.704914093017578
G4701890,52.821224212646484
G3901130,61.730892181396484
G2100010,64.22944641113281
G0100890,61.0862922668457
G2200890,35.41160202026367
G4201110,54.32666778564453
G5100470,51.35780334472656
G5100850,28.41924476623535
G4701850,50.36878204345703
G4500890,20.15555763244629
G3700490,28.895423889160156
G2200570,28.25142478942871
G5101670,47.46586608886719
G0550375,47.320533752441406
G1701810,62.566524505615234
G1801290,63.42652130126953
G1701930,63.316131591796875
G4200270,44.51187515258789
G4701590,62.6832160949707
G3600470,NA
G5101275,50.281803131103516
G1700737,61.50442886352539
G2801530,34.91212844848633
G3701230,53.164215087890625
G5100853,50.3043327331543
G3700955,35.88605880737305
G3700470,25.872055053710938
G2101790,57.19514083862305
G3901650,63.42185974121094
G2400290,57.04220962524414
G4200210,49.818363189697266
G4500755,26.504655838012695
G3900890,61.992706298828125
G0550055,48.75143051147461
G2300090,39.91062545776367
G4500110,14.262343406677246
G5107300,29.887052536010742
G5101690,54.20082092285156
G4200050,56.75098419189453
G4500790,26.308534622192383
G3701470,28.28350067138672
G4701330,54.53606033325195
G3900230,60.561614990234375
G1301535,28.03432273864746
G2102390,62.74103546142578
G2102110,59.26725769042969
G3701010,21.509769439697266
G2100970,54.807193756103516
G4200850,65.99163055419922
G0100250,30.917255401611328
G3901310,64.57820129394531
G3600490,38.141876220703125
G4701290,45.98044967651367
G4200910,62.65732955932617
G4200150,62.518001556396484
G2300170,37.828861236572266
G3400190,56.74688720703125
G3700210,37.86555480957031
G3900470,60.705596923828125
G3600570,50.00979995727539
G3701510,49.50951385498047
G2500170,29.926849365234375
G3600130,64.439422607421875
G1303010,22.271385192871094
G3600010,60.88127136230469
G4200710,61.65116500854492
G3701850,28.819164276123047
G2400150,54.09735870361328
G4701695,61.089210510253906
G5101130,50.244319915771484
G2400030,42.28813171386719
G1800930,66.61750793457031
G4201230,55.908050537109375
G5101370,54.400146484375
G0900110,32.79376983642578
G4700430,67.89519500732422
G1801530,59.612972259521484
G2101510,58.50590133666992
G1302710,15.815892219543457
G3900790,60.217079162597656
G2300310,29.558963775634766
G2400370,53.75605392456055
G3400130,45.08612060546875
G2650375,29.36345100402832
G2101070,64.998687744140625
G3900610,59.302734375
G1701190,62.43319320678711
G1301590,24.16084861755371
G2100870,64.01434326171875
G1300330,17.12513542175293
G3900490,62.04889678955078
G0101310,33.25962448120117
G4700855,52.18418502807617
G3600190,37.24666976928711
G2950215,56.139068603515625
G5000050,45.99344253540039
G3900170,59.82502365112305
G5101750,28.907989501953125
G5000270,41.84101104736328
G3701030,27.107223510742188
G1302090,17.517658233642578
G3901330,61.01491165161133
G5101215,47.482330322265625
G2101910,53.92931365966797
G3901050,58.912437438964844
G1300590,23.619199752807617
G1302410,32.574893951416016
G2500110,35.468326568603516
G4701350,61.1204948425293
G1303050,8.434526443481445
G4200330,51.117958068847656
G4200550,48.973236083984375
G5101490,30.435487747192383
G3701910,20.857572555541992
G5100610,53.52683639526367
G2500010,12.980875968933105
G1301570,23.340669631958008
G3900910,58.7881965637207
G2101770,64.3012924194336
G3900210,60.4124755859375
G2400190,47.99542236328125
G2950055,63.17902755737305
G1300090,23.023771286010742
G5100870,29.384912490844727
G5101630,49.216896057128906
G5101953,56.418113708496094
G3700070,44.31729507446289
G1801730,62.38194274902344
G2100770,59.77567672729492
G1801230,65.917327880859375
G2102350,57.22114944458008
G2500130,32.87168502807617
G3701550,24.394044876098633
G2500150,35.454341888427734
G5101470,33.494075775146484
G4200370,55.19609451293945
G3901110,59.00963592529297
G5000010,40.43504333496094
G3701870,34.76930618286133
G4201050,51.5792236328125
G0100130,31.503726959228516
G2102290,55.756778717041016
G3601150,52.40147399902344
G5101170,34.4458122253418
G2800050,54.64276123046875
G4500190,19.127893447875977
G2100650,58.480159759521484
G2400470,31.598831176757812
G1300290,17.699777603149414
G4700510,57.37973403930664
G2800535,45.70164108276367
G1300730,22.98207664489746
G2200970,54.64607238769531
