GISJOIN,ruggedness_mean
G1900770,1.3441745042800903
G1901390,0.634185254573822
G1900790,0.4151623547077179
G1901890,0.4777754247188568
G1901450,1.1257257461547852
G1900350,0.7803108096122742
G1900990,1.0532881021499634
G2101030,2.1459097862243652
G2100330,1.4484151601791382
G2100790,2.755045175552368
G2101450,0.5629958510398865
G2101750,5.170924186706543
G2100590,0.7922512888908386
G2101870,3.192808151245117
G2101330,7.924298286437988
G2101630,1.7741743326187134
G2100130,6.802211761474609
G2100630,5.155867099761963
G2101590,7.316763401031494
G2100990,2.251749038696289
G2102050,5.125861644744873
G2101350,4.985077857971191
G2100430,4.397706985473633
G2100210,2.1703176498413086
G2100450,3.414170742034912
G2100350,0.9182816743850708
G2100490,2.212883472442627
G2101170,2.5346529483795166
G2101290,5.230698585510254
G2100730,2.610037326812744
G2102270,1.4334516525268555
G2100810,3.14516019821167
G2102070,2.879336357116699
G2101370,2.273409843444824
G2101950,8.797780990600586
G2100370,2.758866548538208
G2101050,0.7301016449928284
G2101810,2.972806215286255
G2101150,6.5957818031311035
G2102090,1.9886565208435059
G2101890,6.185044288635254
G2100550,1.6489008665084839
G2102170,2.2560195922851562
G2100030,2.09446120262146
G2100390,0.8898190855979919
G2100190,4.154326438903809
G2102290,2.470876932144165
G2102210,1.652024745941162
G2100770,2.7623236179351807
G2101910,3.1990268230438232
G2100750,0.4833124876022339
G2102110,1.5894056558609009
G2100090,1.5786943435668945
G2101210,5.868680953979492
G2102030,4.115928649902344
G2100850,2.0406219959259033
G2100890,4.3064961433410645
G2100150,2.1200225353240967
G2101090,4.603679180145264
G2102150,2.336193084716797
G2101850,1.7022831439971924
G2101670,1.9678847789764404
G2101770,1.4688291549682617
G2100570,4.866473197937012
G2100710,8.033221244812012
G2100170,1.3061442375183105
G2102350,4.443294048309326
G2100070,0.6153568029403687
G2102310,4.0818305015563965
G2100410,3.1052467823028564
G2100950,8.27051067352295
G2102230,2.9922666549682617
G2101430,1.564597487449646
